probe_id,205121980077_R01C01.AVG_Beta,205121980077_R02C01.AVG_Beta,205121980077_R03C01.AVG_Beta,205121980077_R04C01.AVG_Beta,205121980077_R05C01.AVG_Beta,205121980077_R06C01.AVG_Beta,205121980077_R07C01.AVG_Beta,205121980077_R08C01.AVG_Beta,IlmnID,CHR,MAPINFO,UCSC_RefGene_Name,Relation_to_UCSC_CpG_Island,chrom_hg19,pos_hg19,chrom_hg38,pos_hg38,liftover_mapped,beta_mean,beta_std
cg01939479,0.072373,0.08339489,0.1019314,0.1073201,0.09540141,0.1171826,0.09835531,0.08959928,cg01939479,15,31195982,MTMR15;MTMR15;MTMR15;MTMR15,Island,chr15,31195982,chr15,30903779,True,0.09569474875,0.0140167360422139
cg01969023,0.668314,0.6457925,0.5208676,0.6062083,0.5660415,0.6031888,0.6070804,0.6488338,cg01969023,15,25339012,SNORD116-24,,chr15,25339012,chr15,25093865,True,0.6082908625,0.047977001063364805
cg02012853,0.6332566,0.5953282,0.4821749,0.577381,0.5222189,0.5340883,0.5914659,0.6359719,cg02012853,15,25311545,SNORD116-7;SNORD116-5,,chr15,25311545,chr15,25066398,True,0.5714857125,0.054482951387526124
cg02016987,0.6514037,0.7453141,0.6517228,0.7787321,0.7298486,0.8362834,0.7842832,0.8536106,cg02016987,15,28447547,HERC2,,chr15,28447547,chr15,28202401,True,0.7538998125,0.0754669839017498
cg02029242,0.5426123,0.577787,0.482458,0.5486708,0.3610351,0.2898001,0.4494589,0.7013147,cg02029242,15,25312161,SNORD116-7;SNORD116-5,,chr15,25312161,chr15,25067014,True,0.4941421125,0.1291985890383752
cg02039370,0.7551261,0.7205361,0.6103232,0.6954805,0.7449253,0.717677,0.7816278,0.6880534,cg02039370,15,32158966,,,chr15,32158966,chr15,31866763,True,0.7142186749999999,0.052156611396221186
cg02069715,0.310613,0.2401594,0.4679582,0.1786637,0.2332825,0.1443468,0.2438446,0.1368793,cg02069715,15,27215962,GABRG3,Island,chr15,27215962,chr15,26970815,True,0.2444684375,0.10716935032721325
cg02093732,0.02833514,0.01423011,0.01899247,0.01897551,0.01363257,0.03845061,0.03301007,0.02350081,cg02093732,15,30517601,,Island,chr15,30517601,chr15,30225398,True,0.02364091125,0.008954390577394243
cg02102490,0.5520774,0.5638416,0.6024097,0.5947548,0.6372023,0.6070937,0.6106607,0.6355036,cg02102490,15,29984008,,,chr15,29984008,chr15,29691804,True,0.600442975,0.030341490419355722
cg02106306,0.01569436,0.01663943,0.01403467,0.01368883,0.02354909,0.01047952,0.002715283,0.01158059,cg02106306,15,31620290,KLF13,Island,chr15,31620290,chr15,31328087,True,0.013547721625,0.005917001065465608
cg02125271,0.5993901,0.585345,0.5679421,0.6213318,0.8880479,0.8823766,0.8567512,0.1084475,cg02125271,15,25200406,SNRPN;SNRPN;SNRPN;SNRPN;SNURF;SNURF;SNRPN,Island,chr15,25200406,chr15,24955259,True,0.638704025,0.2563387990020559
cg02152271,0.6844262,0.4925935,0.3567981,0.5150695,0.7762313,0.740374,0.6133333,0.6923077,cg02152271,15,25199270,SNRPN;SNURF;SNRPN;SNRPN;SNRPN;SNURF;SNRPN,N_Shore,chr15,25199270,chr15,24954123,True,0.6088917,0.143354014441422
cg02158543,0.6448365,0.6217507,0.5365712,0.5708024,0.6075195,0.6958219,0.7002534,0.5550103,cg02158543,15,25420695,SNORD115-4,,chr15,25420695,chr15,25175548,True,0.6165707375,0.06149982483726362
cg02168186,0.673577,0.690753,0.5255356,0.6306803,0.7058324,0.6789563,0.715796,0.6560987,cg02168186,15,29413491,FAM189A1,,chr15,29413491,chr15,29121288,True,0.6596536625,0.060542554070055016
cg02171545,0.1233512,0.1618552,0.06966591,0.08512318,0.3765578,0.3171974,0.2649543,0.06637271,cg02171545,15,25093366,SNRPN;SNRPN;SNRPN,Island,chr15,25093366,chr15,24848219,True,0.1831347125,0.12084312188423313
cg02172381,0.637386,0.4576646,0.243693,0.4745075,0.5713413,0.5349129,0.6263341,0.5243284,cg02172381,15,25428550,SNORD115-8,,chr15,25428550,chr15,25183403,True,0.508770975,0.124931737027109
cg02208504,0.3463254,0.3034568,0.5022066,0.4336961,0.4090217,0.6072258,0.4757437,0.401383,cg02208504,15,26042919,ATP10A,,chr15,26042919,chr15,25797772,True,0.43488238749999997,0.09472657250045578
cg02228815,0.08423326,0.1139699,0.1085824,0.1490133,0.08734314,0.3034552,0.1521828,0.07687719,cg02228815,15,31685131,,Island,chr15,31685131,chr15,31392928,True,0.13445714875,0.0739046412937319
cg02242989,0.796415,0.7967047,0.7944714,0.7611262,0.812861,0.8446547,0.7957182,0.8688391,cg02242989,15,26147435,,,chr15,26147435,chr15,25902288,True,0.8088487874999999,0.033499773352898
cg02245837,0.04657057,0.04692737,0.04807276,0.05543649,0.05530696,0.04349485,0.04550013,0.04041272,cg02245837,15,26108739,ATP10A,Island,chr15,26108739,chr15,25863592,True,0.047715231250000004,0.005282801551545591
cg02248826,0.0619904,0.0988904,0.07499109,0.147799,0.08078995,0.08396023,0.06711093,0.05976744,cg02248826,15,30115149,TJP1;TJP1,Island,chr15,30115149,chr15,29822946,True,0.08441243,0.028633203076505437
cg02272429,0.5607504,0.6660493,0.6350856,0.5143583,0.6162227,0.2291469,0.6082326,0.6290382,cg02272429,15,25756044,,,chr15,25756044,chr15,25510897,True,0.5573604999999999,0.14072755649115576
cg02274263,0.6067318,0.5132073,0.38078,0.4758256,0.5933167,0.4552477,0.6285733,0.4577396,cg02274263,15,25417786,SNORD115-2,,chr15,25417786,chr15,25172639,True,0.51392775,0.08770068569093403
cg02277326,0.9291818,0.9287164,0.9223073,0.9113235,0.9007102,0.9329314,0.9305539,0.9211809,cg02277326,15,28357447,HERC2,N_Shore,chr15,28357447,chr15,28112301,True,0.922113175,0.011066417132897424
cg02281208,0.1101225,0.1245975,0.1269745,0.1097602,0.1030405,0.08178582,0.1042888,0.1057066,cg02281208,15,27216008,GABRG3,Island,chr15,27216008,chr15,26970861,True,0.10828455249999999,0.014006512608223921
cg02281680,0.9394038,0.9350612,0.8260204,0.9311547,0.9485126,0.9603834,0.9628081,0.9313799,cg02281680,15,31175500,,Island,chr15,31175500,chr15,30883297,True,0.9293405125,0.04353619391128777
cg02287939,0.9776168,0.9804632,0.9815248,0.975026,0.9796469,0.9853411,0.9821603,0.9764192,cg02287939,15,26026283,ATP10A,,chr15,26026283,chr15,25781136,True,0.9797747875,0.003352934231146332
cg02305723,0.4851019,0.4304002,0.10326,0.2572604,0.8581768,0.918257,0.8901015,0.02323043,cg02305723,15,25093456,SNRPN;SNRPN;SNRPN,Island,chr15,25093456,chr15,24848309,True,0.49572352875000003,0.35935713676120273
cg02312175,0.5676267,0.6180863,0.09654567,0.3641754,0.3965835,0.7979003,0.5803336,0.1334603,cg02312175,15,28340112,OCA2,Island,chr15,28340112,chr15,28094966,True,0.44433897125,0.24354543793328595
cg02318784,0.138901,0.1351968,0.1178128,0.1429592,0.1506512,0.1133188,0.1511583,0.1886565,cg02318784,15,27213174,,Island,chr15,27213174,chr15,26968027,True,0.14233182500000002,0.02329655131772267
cg02331808,0.2080153,0.2022358,0.172859,0.1076301,0.199419,0.579888,0.3602191,0.07069581,cg02331808,15,29301402,APBA2;APBA2,,chr15,29301402,chr15,29009199,True,0.23762026375,0.1624459320368075
cg02342791,0.4832215,0.6918306,0.3606334,0.5555699,0.5600437,0.2586623,0.3343954,0.61124,cg02342791,15,31508943,,S_Shore,chr15,31508943,chr15,31216740,True,0.48194960000000003,0.15053873593152978
cg02356993,0.3533682,0.4958377,0.5198208,0.1900587,0.4802979,0.3926919,0.6903341,0.2196426,cg02356993,15,27111476,GABRA5;GABRA5,N_Shore,chr15,27111476,chr15,26866329,True,0.41775648750000005,0.1650079057464255
cg02361459,0.475569,0.4750357,0.232234,0.4595728,0.4843242,0.5414746,0.5736879,0.5369116,cg02361459,15,25437982,SNORD115-13,,chr15,25437982,chr15,25192835,True,0.47235122500000004,0.10501407197615743
cg02365967,0.8799715,0.802002,0.6750364,0.7578986,0.8249041,0.8484355,0.9221683,0.8406593,cg02365967,15,28473380,HERC2,,chr15,28473380,chr15,28228234,True,0.8188844625,0.07604451580704816
cg02393591,0.4266008,0.3733914,0.149281,0.2701099,0.412192,0.4418525,0.4799615,0.2285068,cg02393591,15,28244615,OCA2,N_Shelf,chr15,28244615,chr15,27999469,True,0.3477369875,0.11771620299792981
cg02408009,0.9677017,0.9653261,0.9770498,0.968766,0.9654686,0.964901,0.9736586,0.9710342,cg02408009,15,28422194,HERC2,,chr15,28422194,chr15,28177048,True,0.9692382500000001,0.004386605687447053
cg02420024,0.5029987,0.5894665,0.4882306,0.4179136,0.5289794,0.7159313,0.7356195,0.2068581,cg02420024,15,28197292,OCA2,,chr15,28197292,chr15,27952146,True,0.5232497125,0.16881113871276757
cg02466440,0.54026,0.5050596,0.2848146,0.4389969,0.4257536,0.5915678,0.4372653,0.4287362,cg02466440,15,25416961,SNORD115-2,,chr15,25416961,chr15,25171814,True,0.45655675,0.09218416013204996
cg02479296,0.4030849,0.4228057,0.3955882,0.3959405,0.421675,0.3880155,0.3801413,0.4039453,cg02479296,15,26301927,,,chr15,26301927,chr15,26056780,True,0.40139955,0.014991699519591313
cg02517489,0.02621794,0.03725876,0.0561459,0.05443148,0.04261682,0.04237693,0.04967574,0.04026017,cg02517489,15,25683075,UBE3A,N_Shore,chr15,25683075,chr15,25437928,True,0.0436229675,0.009765795296755697
cg02537310,0.4837953,0.2827204,0.4812659,0.4216301,0.3717842,0.4488189,0.4542739,0.6846371,cg02537310,15,31284617,MTMR10,S_Shore,chr15,31284617,chr15,30992414,True,0.453615725,0.11463877937325882
cg02571389,0.8829787,0.9025295,0.8831975,0.8699113,0.9050579,0.8640094,0.8548282,0.89128,cg02571389,15,32956698,SCG5;SCG5,,chr15,32956698,chr15,32664497,True,0.8817240625,0.01792497587907818
cg02571678,0.6855401,0.6814637,0.538914,0.4871795,0.8167313,0.6207101,0.7329051,0.5566525,cg02571678,15,28150943,OCA2,S_Shelf,chr15,28150943,chr15,27905797,True,0.6400120375,0.10990244933361765
cg02576753,0.7974698,0.8123772,0.5142214,0.6827569,0.8411023,0.8867949,0.8479532,0.8057315,cg02576753,15,27772640,GABRG3,,chr15,27772640,chr15,27527494,True,0.7735509,0.12043588916619258
cg02583228,0.1437126,0.2089388,0.07208825,0.1886201,0.1586969,0.07501072,0.120554,0.2260105,cg02583228,15,26885279,GABRB3;GABRB3,,chr15,26885279,chr15,26640132,True,0.14920398375000002,0.05783435525223097
cg02583562,0.8962739,0.8749804,0.8205093,0.8684743,0.9134928,0.8874485,0.8930146,0.8767719,cg02583562,15,26489846,,,chr15,26489846,chr15,26244699,True,0.8788707124999999,0.027539237662311016
cg02587383,0.5935883,0.5772644,0.3692308,0.5391443,0.6242676,0.5232186,0.6377412,0.5519543,cg02587383,15,26237648,,S_Shelf,chr15,26237648,chr15,25992501,True,0.5520511875,0.08395597111049913
cg02592596,0.02879859,0.03786721,0.06339542,0.04739792,0.0558973,0.05609797,0.04513889,0.04479638,cg02592596,15,30919014,ARHGAP11B;ARHGAP11B,S_Shore,chr15,30919014,chr15,30626811,True,0.047423709999999994,0.011035564275233051
cg02598341,0.02111878,0.01272972,0.02040511,0.01343284,0.01150575,0.01776791,0.01206306,0.02118758,cg02598341,15,31618618,KLF13,Island,chr15,31618618,chr15,31326415,True,0.016276343750000002,0.004276435251965749
cg02625244,0.4369672,0.4486959,0.4261477,0.4221267,0.309306,0.2538107,0.2739188,0.4480136,cg02625244,15,25329447,SNORD116-18,,chr15,25329447,chr15,25084300,True,0.377373325,0.08333573585826963
cg02633068,0.5320366,0.4023167,0.3038405,0.5239865,0.6756011,0.7437865,0.3136639,0.185585,cg02633068,15,27083996,,Island,chr15,27083996,chr15,26838849,True,0.46010209999999996,0.19299632541185116
cg02696517,0.06358381,0.06072493,0.05839529,0.05122435,0.05653488,0.09404302,0.07351167,0.04921171,cg02696517,15,31195612,MTMR15;MTMR15;MTMR15;MTMR15,N_Shore,chr15,31195612,chr15,30903409,True,0.06340370749999999,0.014492171489713976
cg02705035,0.2555583,0.2745034,0.1554101,0.3016782,0.2360881,0.122807,0.2380126,0.2104021,cg02705035,15,25457690,SNORD115-15;SNORD115-21;HBII-52-24,,chr15,25457690,chr15,25212543,True,0.22430747500000003,0.059823122350660896
cg02741519,0.4661427,0.4547538,0.5204962,0.508291,0.5225566,0.4420559,0.4519795,0.4792566,cg02741519,15,30816232,,,chr15,30816232,chr15,30524029,True,0.48069153750000004,0.032298634363962894
cg02747151,0.9430255,,0.9245609,0.9225578,,0.9038845,0.8842229,0.857704,cg02747151,15,25981177,ATP10A,Island,chr15,25981177,chr15,25736030,True,0.9059925999999999,0.03098637155912255
cg02748105,0.5698367,0.4153956,0.1855622,0.4414343,0.4587017,0.46343,0.5302938,0.4590968,cg02748105,15,25514628,SNORD115-48,,chr15,25514628,chr15,25269481,True,0.4404688875,0.11440417960599714
cg02769599,0.5912837,0.5713671,0.5308616,0.4204379,0.6133374,0.8348147,0.5782892,0.433932,cg02769599,15,27503580,GABRG3,,chr15,27503580,chr15,27258433,True,0.57179045,0.1281282963645312
cg02793656,0.8867722,0.8752308,0.7881166,0.7347527,0.8805388,0.9135192,0.9100451,0.8586342,cg02793656,15,26869667,GABRB3;GABRB3,,chr15,26869667,chr15,26624520,True,0.8559512,0.06263752820855197
cg02817455,0.752322,0.7869424,0.620057,0.7414913,0.7331265,0.6631359,0.8070458,0.7392597,cg02817455,15,28902581,,,chr15,28902581,chr15,28657435,True,0.730422575,0.06148306791559424
cg02852557,0.680665,0.5390993,0.3846997,0.3716107,0.5130319,0.5658374,0.5300038,0.8,cg02852557,15,25907264,,,chr15,25907264,chr15,25662117,True,0.548118475,0.14183898799104921
cg02853703,0.02242875,0.03141361,0.03905753,0.0251754,0.03809125,0.02578589,0.03175225,0.03549987,cg02853703,15,25889298,,,chr15,25889298,chr15,25644151,True,0.03115056875,0.00621740950651231
cg02854854,0.7010455,0.7319198,0.6865365,0.6144401,0.6045119,0.335712,0.6979665,0.7893707,cg02854854,15,31108938,,,chr15,31108938,chr15,30816735,True,0.645187875,0.1385134124360603
cg02865593,0.7081047,0.709268,0.4651837,0.6729911,0.6968281,0.7496058,0.749918,0.7494649,cg02865593,15,25414716,SNORD115-1,,chr15,25414716,chr15,25169569,True,0.6876705375000001,0.09427392583464934
cg02891726,0.5999479,0.574694,0.5098203,0.5676908,0.4481921,0.4256208,0.518329,0.7925137,cg02891726,15,25229522,PAR5;SNORD64,,chr15,25229522,chr15,24984375,True,0.5546010750000001,0.11371240712657209
cg02912913,0.7586004,0.7294139,0.6901748,0.5491734,0.7799827,0.8147542,0.7761492,0.6958951,cg02912913,15,27128279,GABRA5;GABRA5,Island,chr15,27128279,chr15,26883132,True,0.7242679624999999,0.08264746108479483
cg02922676,0.7424846,0.7057359,0.5381556,0.6665741,0.7522904,0.8397092,0.72262,0.6568838,cg02922676,15,29385436,APBA2;APBA2,,chr15,29385436,chr15,29093233,True,0.7030567000000001,0.08758474481344995
cg02964434,0.5991065,0.7131908,0.656335,0.770884,0.7571714,0.6723981,0.7372352,0.7671381,cg02964434,15,31617537,,N_Shore,chr15,31617537,chr15,31325334,True,0.7091823875000001,0.06156826380821855
cg02966053,0.543413,0.4692116,0.3599133,0.5080699,0.5080603,0.5450462,0.5747666,0.5174258,cg02966053,15,25429307,SNORD115-5;SNORD115-12;SNORD115-10;SNORD115-8;SNORD115-9,,chr15,25429307,chr15,25184160,True,0.5032383375,0.06592848707943084
cg02982089,0.8402444,0.7802314,0.7368421,0.767448,0.8066298,0.8975399,0.8760166,0.8761168,cg02982089,15,29409671,APBA2;APBA2,S_Shore,chr15,29409671,chr15,29117468,True,0.8226336249999999,0.058664897665171106
cg02983043,0.7033871,0.7351946,0.5563689,0.6818245,0.6775165,0.8241296,0.7029674,0.5768008,cg02983043,15,29403333,APBA2;APBA2,N_Shelf,chr15,29403333,chr15,29111130,True,0.682273675,0.08518644000979347
cg02987250,0.6886802,0.5953789,0.4893363,0.4664621,0.7491065,0.217103,0.6410697,0.6138533,cg02987250,15,28014520,OCA2,N_Shore,chr15,28014520,chr15,27769374,True,0.55762375,0.16661327347615495
cg03024760,0.06560604,0.07943002,0.08976086,0.04447018,0.05446159,0.0545227,0.05307785,0.04260765,cg03024760,15,27215997,GABRG3,Island,chr15,27215997,chr15,26970850,True,0.06049211125,0.01666898261853043
cg03034103,0.6716582,0.6668673,0.5319693,0.567803,0.6795738,0.6435185,0.6555154,0.6198251,cg03034103,15,25492407,SNORD115-42;SNORD115-10,,chr15,25492407,chr15,25247260,True,0.629591325,0.05340763452893631
cg03061682,0.01017612,0.01608255,0.004460665,0.01308615,0.006763183,0.01666667,0.006861969,0.02081753,cg03061682,15,28352098,,Island,chr15,28352098,chr15,28106952,True,0.011864354625,0.005747273993789253
cg03147324,0.5775929,0.6274551,0.3010306,0.4076093,0.613249,0.8613676,0.7671345,0.4952656,cg03147324,15,29928082,,,chr15,29928082,chr15,29635878,True,0.581338075,0.1821531532357142
cg03179496,0.4288605,0.3946615,0.3285238,0.3867513,0.3924735,0.6107207,0.4787741,0.2976835,cg03179496,15,29212340,APBA2;APBA2,,chr15,29212340,chr15,28920137,True,0.4148061125,0.0967514652052425
cg03188200,0.9389405,0.9026821,0.7465849,0.8526612,0.93202,0.943276,0.8813699,0.9126537,cg03188200,15,25436244,SNORD115-9;SNORD115-10;SNORD115-12;SNORD115-5,,chr15,25436244,chr15,25191097,True,0.8887735375000001,0.0651347315051093
cg03202935,0.4817103,0.4111705,0.2478934,0.4380327,0.5100899,0.4107667,0.5428649,0.4455579,cg03202935,15,25442696,,,chr15,25442696,chr15,25197549,True,0.4360107875,0.08922816060410904
cg03256884,0.04859675,0.06547209,0.058034,0.04775633,0.04780362,0.03616057,0.05354076,0.04500978,cg03256884,15,32162729,,,chr15,32162729,chr15,31870526,True,0.050296737499999994,0.008815754163537892
cg03282153,0.4467751,0.4200264,0.267623,0.3800866,0.4004076,0.2551784,0.3567702,0.3601576,cg03282153,15,28702111,,N_Shore,chr15,28702111,chr15,28456965,True,0.3608781125,0.06834230865194994
cg03283464,0.4049686,0.4483041,0.4003279,0.4215123,0.4295266,0.4079199,0.3995197,0.3834395,cg03283464,15,25493026,SNORD115-11;SNORD115-29;SNORD115-36;SNORD115-43,,chr15,25493026,chr15,25247879,True,0.41193982500000004,0.020316812306683345
cg03290511,0.9749345,0.9559726,0.9110654,0.9527504,0.9495808,,0.9799496,0.9693491,cg03290511,15,28457389,HERC2,N_Shore,chr15,28457389,chr15,28212243,True,0.9562289142857142,0.023024680040080788
cg03299095,0.8851755,0.7748847,0.5403777,0.7010289,0.8399225,0.7897453,0.9118918,0.89572,cg03299095,15,25434533,SNORD115-11;SNORD115-36;SNORD115-43;SNORD115-29,,chr15,25434533,chr15,25189386,True,0.7923433,0.12420991398969962
cg03302378,0.7744014,0.7984228,0.7860108,0.7758974,0.7916393,0.5490506,0.8376589,0.8202717,cg03302378,15,31745648,,Island,chr15,31745648,chr15,31453445,True,0.7666691125,0.09057077869020348
cg03307893,0.03306362,0.03205876,0.02291978,0.02433137,0.02804598,0.03335471,0.0314571,0.03764263,cg03307893,15,26108683,ATP10A,Island,chr15,26108683,chr15,25863536,True,0.03035924375,0.004934715219216773
cg03325535,0.09777739,0.2054795,0.1152657,0.1060795,0.2480431,0.08147906,0.2187603,0.08668602,cg03325535,15,27111949,GABRA5;GABRA5;GABRA5,N_Shore,chr15,27111949,chr15,26866802,True,0.14494632125,0.06738010312140742
cg03330558,0.7633901,0.6165528,0.2035451,0.5919287,0.6724614,0.7919714,0.3241886,0.8012089,cg03330558,15,31516127,,,chr15,31516127,chr15,31223924,True,0.5956558750000001,0.22126958506521113
cg03336334,0.1550932,0.1344081,0.1475304,0.1123637,0.1375125,0.180902,0.1660908,0.1428258,cg03336334,15,29407987,APBA2;APBA2,Island,chr15,29407987,chr15,29115784,True,0.1470908125,0.02085728823953307
cg03346271,0.5912389,0.8151618,0.7832037,0.7786361,0.7199426,0.7973007,0.7898176,0.7710816,cg03346271,15,29410166,APBA2;APBA2,S_Shore,chr15,29410166,chr15,29117963,True,0.7557978750000001,0.07198751357680522
cg03347215,0.5586957,0.5494553,0.4917783,0.5045516,0.526872,0.2583921,0.5361986,0.4757856,cg03347215,15,25492395,SNORD115-42;SNORD115-10,,chr15,25492395,chr15,25247248,True,0.48771615,0.09692805806309572
cg03357803,0.9436674,0.9504778,0.9250785,0.9129876,0.9680415,0.9511538,0.9550771,0.9747074,cg03357803,15,28272345,OCA2,,chr15,28272345,chr15,28027199,True,0.9476488875000001,0.02052930563006646
cg03363417,0.4949505,0.5011678,0.4382248,0.4692095,0.2749724,0.2599841,0.4067563,0.5715873,cg03363417,15,25339084,SNORD116-24,,chr15,25339084,chr15,25093937,True,0.4271065875,0.10977098033813644
cg03380744,0.6462131,0.6344501,0.6404578,0.5746032,0.6843708,0.8104194,0.674215,0.5608854,cg03380744,15,29287083,APBA2;APBA2,,chr15,29287083,chr15,28994880,True,0.65320185,0.07689823538053395
cg03381111,0.4333482,0.5095847,0.3952605,0.4216634,0.1707712,0.1818571,0.2882483,0.4672504,cg03381111,15,25296571,SNORD116-1,,chr15,25296571,chr15,25051424,True,0.358497975,0.12927078797582506
cg03414644,0.8320527,0.827111,0.7924666,0.7760566,0.8406463,0.8301117,0.8767058,0.8783324,cg03414644,15,31122537,,,chr15,31122537,chr15,30830334,True,0.8316853875,0.03573571841247263
cg03419058,0.03175141,0.02520204,0.01036802,0.04018771,0.02953402,0.03374876,0.01995013,0.01603687,cg03419058,15,26108391,ATP10A,Island,chr15,26108391,chr15,25863244,True,0.02584737,0.00991086322383388
cg03425194,0.2749644,0.2501225,0.1350789,0.335048,0.1268424,0.2967774,0.2988684,0.09995425,cg03425194,15,25481443,,,chr15,25481443,chr15,25236296,True,0.22720703125,0.09193543511419514
cg03432464,0.5549896,0.5307887,0.4523538,0.5383749,0.4098566,0.4397593,0.5019771,0.6853933,cg03432464,15,25298853,SNORD116-2,,chr15,25298853,chr15,25053706,True,0.5141866625,0.08638275410432567
cg03433728,0.5416667,0.5366098,0.2645927,0.4977439,0.5935231,0.5785428,0.6385636,0.3558544,cg03433728,15,29409753,APBA2;APBA2,S_Shore,chr15,29409753,chr15,29117550,True,0.500887125,0.12727088613834386
cg03436619,0.03246836,0.05783649,0.04714664,0.0573512,0.05076193,0.05796058,0.06992538,0.04000349,cg03436619,15,30113831,TJP1;TJP1,Island,chr15,30113831,chr15,29821628,True,0.05168175875,0.011766943000138063
cg03449867,0.1458523,0.0516035,0.5900806,0.4554547,0.1347948,0.8982716,0.111012,0.8298791,cg03449867,15,28200653,OCA2,,chr15,28200653,chr15,27955507,True,0.40211857500000003,0.3406002298946785
cg03462348,0.4978196,0.4330781,0.314207,0.3717053,0.414488,0.5004947,0.3450281,0.4545306,cg03462348,15,25467603,SNORD115-11;SNORD115-15;SNORD115-21;SNORD115-43;SNORD115-36;SNORD115-29,,chr15,25467603,chr15,25222456,True,0.416418925,0.06863131100689392
